forecast_date,target_date,horizon,y_true,crps,pinball_mean,model,year,regime,split,q05,q10,q25,q50,q75,q90,q95
2022-12-27,2022-12-28,1,116.42041666666668,42.24810756067324,21.124053780336613,DMLP,2022,Crisis (mid2021–2022),val,17.06350144202743,21.193356738928212,31.137250629710046,48.97438109279124,78.47122405750939,121.21153620701077,157.75205388326336
2022-12-27,2023-01-03,7,147.07375,68.09161624276258,34.0458081213813,DMLP,2023,Post-Crisis (2023–2025),test,17.06350144202743,21.193356738928212,31.137250629710046,48.97438109279124,78.47122405750939,121.21153620701077,157.75205388326336
2022-12-27,2023-01-10,14,123.01375,47.54442724537085,23.772213622685427,DMLP,2023,Post-Crisis (2023–2025),test,17.06350144202743,21.193356738928212,31.137250629710046,48.97438109279124,78.47122405750939,121.21153620701077,157.75205388326336
2022-12-27,2023-01-26,30,122.99083333333334,47.52567724537088,23.76283862268544,DMLP,2023,Post-Crisis (2023–2025),test,17.06350144202743,21.193356738928212,31.137250629710046,48.97438109279124,78.47122405750939,121.21153620701077,157.75205388326336
2022-12-27,2023-02-25,60,89.23041666666666,22.947875180503495,11.47393759025175,DMLP,2023,Post-Crisis (2023–2025),test,17.06350144202743,21.193356738928212,31.137250629710046,48.97438109279124,78.47122405750939,121.21153620701077,157.75205388326336
2022-12-27,2023-03-27,90,89.49541666666666,23.111158008786322,11.555579004393167,DMLP,2023,Post-Crisis (2023–2025),test,17.06350144202743,21.193356738928212,31.137250629710046,48.97438109279124,78.47122405750939,121.21153620701077,157.75205388326336
2022-12-27,2023-06-25,180,38.94833333333333,9.842626899853045,4.921313449926522,DMLP,2023,Post-Crisis (2023–2025),test,17.06350144202743,21.193356738928212,31.137250629710046,48.97438109279124,78.47122405750939,121.21153620701077,157.75205388326336
2022-12-27,2023-12-22,360,43.50958333333333,8.921747274478726,4.460873637239361,DMLP,2023,Post-Crisis (2023–2025),test,17.06350144202743,21.193356738928212,31.137250629710046,48.97438109279124,78.47122405750939,121.21153620701077,157.75205388326336
2023-01-26,2023-01-27,1,142.965,82.07306507988503,41.036532539942506,DMLP,2023,Post-Crisis (2023–2025),test,6.9197321269904055,9.289659101603096,15.653635569936005,29.162103318430635,56.074394345037355,102.65933670518386,148.08712633758321
2023-01-26,2023-02-02,7,134.18125,74.19705585367177,37.098527926835885,DMLP,2023,Post-Crisis (2023–2025),test,6.9197321269904055,9.289659101603096,15.653635569936005,29.162103318430635,56.074394345037355,102.65933670518386,148.08712633758321
2023-01-26,2023-02-09,14,89.27541666666667,36.884450712506705,18.442225356253335,DMLP,2023,Post-Crisis (2023–2025),test,6.9197321269904055,9.289659101603096,15.653635569936005,29.162103318430635,56.074394345037355,102.65933670518386,148.08712633758321
2023-01-26,2023-02-25,30,89.23041666666666,36.85035980341577,18.425179901707875,DMLP,2023,Post-Crisis (2023–2025),test,6.9197321269904055,9.289659101603096,15.653635569936005,29.162103318430635,56.074394345037355,102.65933670518386,148.08712633758321
2023-01-26,2023-03-27,60,89.49541666666666,37.05111737917333,18.525558689586664,DMLP,2023,Post-Crisis (2023–2025),test,6.9197321269904055,9.289659101603096,15.653635569936005,29.162103318430635,56.074394345037355,102.65933670518386,148.08712633758321
2023-01-26,2023-04-26,90,97.54875,43.26743565616693,21.63371782808347,DMLP,2023,Post-Crisis (2023–2025),test,6.9197321269904055,9.289659101603096,15.653635569936005,29.162103318430635,56.074394345037355,102.65933670518386,148.08712633758321
2023-01-26,2023-07-25,180,25.645833333333332,7.717253654960418,3.8586268274802085,DMLP,2023,Post-Crisis (2023–2025),test,6.9197321269904055,9.289659101603096,15.653635569936005,29.162103318430635,56.074394345037355,102.65933670518386,148.08712633758321
2023-01-26,2024-01-21,360,56.120000000000005,15.379190436318645,7.689595218159317,DMLP,2024,Post-Crisis (2023–2025),test,6.9197321269904055,9.289659101603096,15.653635569936005,29.162103318430635,56.074394345037355,102.65933670518386,148.08712633758321
2023-02-25,2023-02-26,1,102.29083333333334,56.83355548298151,28.41677774149076,DMLP,2023,Post-Crisis (2023–2025),test,12.328172213381162,14.680624567157702,20.1036273855283,29.34939651360476,43.89633657441199,64.03510960562002,80.68667843418403
2023-02-25,2023-03-04,7,101.38541666666669,55.96472130789736,27.982360653948678,DMLP,2023,Post-Crisis (2023–2025),test,12.328172213381162,14.680624567157702,20.1036273855283,29.34939651360476,43.89633657441199,64.03510960562002,80.68667843418403
2023-02-25,2023-03-11,14,97.88291666666667,52.603736459412495,26.301868229706244,DMLP,2023,Post-Crisis (2023–2025),test,12.328172213381162,14.680624567157702,20.1036273855283,29.34939651360476,43.89633657441199,64.03510960562002,80.68667843418403
2023-02-25,2023-03-27,30,89.49541666666666,44.64428710690761,22.32214355345382,DMLP,2023,Post-Crisis (2023–2025),test,12.328172213381162,14.680624567157702,20.1036273855283,29.34939651360476,43.89633657441199,64.03510960562002,80.68667843418403
2023-02-25,2023-04-26,60,97.54875,52.28307147624752,26.141535738123757,DMLP,2023,Post-Crisis (2023–2025),test,12.328172213381162,14.680624567157702,20.1036273855283,29.34939651360476,43.89633657441199,64.03510960562002,80.68667843418403
2023-02-25,2023-05-26,90,47.31708333333333,10.221695841330856,5.110847920665426,DMLP,2023,Post-Crisis (2023–2025),test,12.328172213381162,14.680624567157702,20.1036273855283,29.34939651360476,43.89633657441199,64.03510960562002,80.68667843418403
2023-02-25,2023-08-24,180,19.559583333333332,6.801398043955564,3.400699021977783,DMLP,2023,Post-Crisis (2023–2025),test,12.328172213381162,14.680624567157702,20.1036273855283,29.34939651360476,43.89633657441199,64.03510960562002,80.68667843418403
2023-02-25,2024-02-20,360,58.744166666666665,17.94725467538264,8.973627337691324,DMLP,2024,Post-Crisis (2023–2025),test,12.328172213381162,14.680624567157702,20.1036273855283,29.34939651360476,43.89633657441199,64.03510960562002,80.68667843418403
2023-03-27,2023-03-28,1,108.91333333333334,75.00096713956657,37.50048356978329,DMLP,2023,Post-Crisis (2023–2025),test,6.662241954331459,8.373944807049728,12.397514444907015,19.567640970834887,31.499547361420973,48.97310503132834,64.04731616062706
2023-03-27,2023-04-03,7,111.90708333333332,77.99471713956659,38.99735856978329,DMLP,2023,Post-Crisis (2023–2025),test,6.662241954331459,8.373944807049728,12.397514444907015,19.567640970834887,31.499547361420973,48.97310503132834,64.04731616062706
2023-03-27,2023-04-10,14,51.38916666666666,20.751389035008614,10.375694517504305,DMLP,2023,Post-Crisis (2023–2025),test,6.662241954331459,8.373944807049728,12.397514444907015,19.567640970834887,31.499547361420973,48.97310503132834,64.04731616062706
2023-03-27,2023-04-26,30,97.54875,63.81918719155034,31.909593595775167,DMLP,2023,Post-Crisis (2023–2025),test,6.662241954331459,8.373944807049728,12.397514444907015,19.567640970834887,31.499547361420973,48.97310503132834,64.04731616062706
2023-03-27,2023-05-26,60,47.31708333333333,17.448360281492196,8.7241801407461,DMLP,2023,Post-Crisis (2023–2025),test,6.662241954331459,8.373944807049728,12.397514444907015,19.567640970834887,31.499547361420973,48.97310503132834,64.04731616062706
2023-03-27,2023-06-25,90,38.94833333333333,11.280058651177372,5.640029325588686,DMLP,2023,Post-Crisis (2023–2025),test,6.662241954331459,8.373944807049728,12.397514444907015,19.567640970834887,31.499547361420973,48.97310503132834,64.04731616062706
2023-03-27,2023-09-23,180,1.5675,14.301756361439404,7.150878180719705,DMLP,2023,Post-Crisis (2023–2025),test,6.662241954331459,8.373944807049728,12.397514444907015,19.567640970834887,31.499547361420973,48.97310503132834,64.04731616062706
2023-03-27,2024-03-21,360,71.71583333333334,38.90787682108633,19.453938410543177,DMLP,2024,Post-Crisis (2023–2025),test,6.662241954331459,8.373944807049728,12.397514444907015,19.567640970834887,31.499547361420973,48.97310503132834,64.04731616062706
2023-04-26,2023-04-27,1,105.35791666666668,84.34414786127704,42.17207393063852,DMLP,2023,Post-Crisis (2023–2025),test,2.678100096377876,3.544773458341708,5.623977841125701,9.775814821691817,17.84805215284943,31.651269020507065,45.01753963305664
2023-04-26,2023-05-03,7,100.48416666666668,79.47039786127704,39.73519893063851,DMLP,2023,Post-Crisis (2023–2025),test,2.678100096377876,3.544773458341708,5.623977841125701,9.775814821691817,17.84805215284943,31.651269020507065,45.01753963305664
2023-04-26,2023-05-10,14,80.61625,59.75602610580984,29.87801305290492,DMLP,2023,Post-Crisis (2023–2025),test,2.678100096377876,3.544773458341708,5.623977841125701,9.775814821691817,17.84805215284943,31.651269020507065,45.01753963305664
2023-04-26,2023-05-26,30,47.31708333333333,27.776566626427574,13.888283313213787,DMLP,2023,Post-Crisis (2023–2025),test,2.678100096377876,3.544773458341708,5.623977841125701,9.775814821691817,17.84805215284943,31.651269020507065,45.01753963305664
2023-04-26,2023-06-25,60,38.94833333333333,20.25280861011406,10.126404305057033,DMLP,2023,Post-Crisis (2023–2025),test,2.678100096377876,3.544773458341708,5.623977841125701,9.775814821691817,17.84805215284943,31.651269020507065,45.01753963305664
2023-04-26,2023-07-25,90,25.645833333333332,9.488491409963208,4.744245704981603,DMLP,2023,Post-Crisis (2023–2025),test,2.678100096377876,3.544773458341708,5.623977841125701,9.775814821691817,17.84805215284943,31.651269020507065,45.01753963305664
2023-04-26,2023-10-23,180,91.63375,70.61998119461035,35.30999059730518,DMLP,2023,Post-Crisis (2023–2025),test,2.678100096377876,3.544773458341708,5.623977841125701,9.775814821691817,17.84805215284943,31.651269020507065,45.01753963305664
2023-04-26,2024-04-20,360,54.40958333333333,34.38640728320508,17.19320364160254,DMLP,2024,Post-Crisis (2023–2025),test,2.678100096377876,3.544773458341708,5.623977841125701,9.775814821691817,17.84805215284943,31.651269020507065,45.01753963305664
2023-05-26,2023-05-27,1,40.00333333333334,25.563870803203024,12.781935401601512,DMLP,2023,Post-Crisis (2023–2025),test,1.4464355268521571,2.1350695502238675,3.6801149671049855,6.715200504209198,12.72349161614752,23.2660827426615,33.68508734987403
2023-05-26,2023-06-02,7,55.001666666666665,39.97032899384066,19.98516449692033,DMLP,2023,Post-Crisis (2023–2025),test,1.4464355268521571,2.1350695502238675,3.6801149671049855,6.715200504209198,12.72349161614752,23.2660827426615,33.68508734987403
2023-05-26,2023-06-09,14,57.20249999999999,42.12670104771271,21.063350523856354,DMLP,2023,Post-Crisis (2023–2025),test,1.4464355268521571,2.1350695502238675,3.6801149671049855,6.715200504209198,12.72349161614752,23.2660827426615,33.68508734987403
2023-05-26,2023-06-25,30,38.94833333333333,24.572810197142424,12.286405098571205,DMLP,2023,Post-Crisis (2023–2025),test,1.4464355268521571,2.1350695502238675,3.6801149671049855,6.715200504209198,12.72349161614752,23.2660827426615,33.68508734987403
2023-05-26,2023-07-25,60,25.645833333333332,12.650945858736279,6.325472929368138,DMLP,2023,Post-Crisis (2023–2025),test,1.4464355268521571,2.1350695502238675,3.6801149671049855,6.715200504209198,12.72349161614752,23.2660827426615,33.68508734987403
2023-05-26,2023-08-24,90,19.559583333333332,7.810471378637561,3.90523568931878,DMLP,2023,Post-Crisis (2023–2025),test,1.4464355268521571,2.1350695502238675,3.6801149671049855,6.715200504209198,12.72349161614752,23.2660827426615,33.68508734987403
2023-05-26,2023-11-22,180,82.13708333333334,66.83916332986679,33.4195816649334,DMLP,2023,Post-Crisis (2023–2025),test,1.4464355268521571,2.1350695502238675,3.6801149671049855,6.715200504209198,12.72349161614752,23.2660827426615,33.68508734987403
2023-05-26,2024-05-20,360,24.7675,11.9145653873558,5.957282693677901,DMLP,2024,Post-Crisis (2023–2025),test,1.4464355268521571,2.1350695502238675,3.6801149671049855,6.715200504209198,12.72349161614752,23.2660827426615,33.68508734987403
2023-06-25,2023-06-26,1,66.41833333333334,56.16313630521512,28.081568152607545,DMLP,2023,Post-Crisis (2023–2025),test,-0.3025359201929405,0.43372619245923316,1.4544822800522308,3.14182969254415,7.064570460110485,15.657363152851515,25.709632899618068
2023-06-25,2023-07-02,7,3.6154166666666665,1.139135944390333,0.5695679721951665,DMLP,2023,Post-Crisis (2023–2025),test,-0.3025359201929405,0.43372619245923316,1.4544822800522308,3.14182969254415,7.064570460110485,15.657363152851515,25.709632899618068
2023-06-25,2023-07-09,14,54.42333333333334,44.410459537538316,22.205229768769158,DMLP,2023,Post-Crisis (2023–2025),test,-0.3025359201929405,0.43372619245923316,1.4544822800522308,3.14182969254415,7.064570460110485,15.657363152851515,25.709632899618068
2023-06-25,2023-07-25,30,25.645833333333332,16.899841063144656,8.449920531572326,DMLP,2023,Post-Crisis (2023–2025),test,-0.3025359201929405,0.43372619245923316,1.4544822800522308,3.14182969254415,7.064570460110485,15.657363152851515,25.709632899618068
2023-06-25,2023-08-24,60,19.559583333333332,11.508718234228414,5.7543591171142054,DMLP,2023,Post-Crisis (2023–2025),test,-0.3025359201929405,0.43372619245923316,1.4544822800522308,3.14182969254415,7.064570460110485,15.657363152851515,25.709632899618068
2023-06-25,2023-09-23,90,1.5675,1.4522151706870892,0.7261075853435448,DMLP,2023,Post-Crisis (2023–2025),test,-0.3025359201929405,0.43372619245923316,1.4544822800522308,3.14182969254415,7.064570460110485,15.657363152851515,25.709632899618068
2023-06-25,2023-12-22,180,43.50958333333333,33.75523611835534,16.87761805917767,DMLP,2023,Post-Crisis (2023–2025),test,-0.3025359201929405,0.43372619245923316,1.4544822800522308,3.14182969254415,7.064570460110485,15.657363152851515,25.709632899618068
2023-06-25,2024-06-19,360,43.71208333333333,33.94955430017353,16.974777150086762,DMLP,2024,Post-Crisis (2023–2025),test,-0.3025359201929405,0.43372619245923316,1.4544822800522308,3.14182969254415,7.064570460110485,15.657363152851515,25.709632899618068
2023-07-25,2023-07-26,1,28.364583333333332,5.398258522329362,2.6991292611646798,DMLP,2023,Post-Crisis (2023–2025),test,6.868774018642409,8.528493327150922,12.480773241671216,19.641175485344682,31.75771989798957,49.777015749750625,65.49825024384725
2023-07-25,2023-08-01,7,30.7925,6.466392670742463,3.2331963353712316,DMLP,2023,Post-Crisis (2023–2025),test,6.868774018642409,8.528493327150922,12.480773241671216,19.641175485344682,31.75771989798957,49.777015749750625,65.49825024384725
2023-07-25,2023-08-08,14,-3.634166666666667,19.652645242302984,9.826322621151492,DMLP,2023,Post-Crisis (2023–2025),test,6.868774018642409,8.528493327150922,12.480773241671216,19.641175485344682,31.75771989798957,49.777015749750625,65.49825024384725
2023-07-25,2023-08-24,30,19.559583333333332,3.496662892205178,1.7483314461025883,DMLP,2023,Post-Crisis (2023–2025),test,6.868774018642409,8.528493327150922,12.480773241671216,19.641175485344682,31.75771989798957,49.777015749750625,65.49825024384725
2023-07-25,2023-09-23,60,1.5675,14.45097857563632,7.225489287818161,DMLP,2023,Post-Crisis (2023–2025),test,6.868774018642409,8.528493327150922,12.480773241671216,19.641175485344682,31.75771989798957,49.777015749750625,65.49825024384725
2023-07-25,2023-10-23,90,91.63375,57.60011730242428,28.80005865121214,DMLP,2023,Post-Crisis (2023–2025),test,6.868774018642409,8.528493327150922,12.480773241671216,19.641175485344682,31.75771989798957,49.777015749750625,65.49825024384725
2023-07-25,2024-01-21,180,56.120000000000005,24.551323281406535,12.275661640703264,DMLP,2024,Post-Crisis (2023–2025),test,6.868774018642409,8.528493327150922,12.480773241671216,19.641175485344682,31.75771989798957,49.777015749750625,65.49825024384725
2023-07-25,2024-07-19,360,25.42958333333333,4.382342432361062,2.19117121618053,DMLP,2024,Post-Crisis (2023–2025),test,6.868774018642409,8.528493327150922,12.480773241671216,19.641175485344682,31.75771989798957,49.777015749750625,65.49825024384725
2023-08-24,2023-08-25,1,16.629583333333333,3.1469928980026305,1.573496449001316,DMLP,2023,Post-Crisis (2023–2025),test,4.074020651543183,5.171439377905325,7.838518004289675,12.970998964233171,22.357897970882753,37.43411381223639,51.364922076902026
2023-08-24,2023-08-31,7,17.350416666666664,3.340588842370029,1.6702944211850137,DMLP,2023,Post-Crisis (2023–2025),test,4.074020651543183,5.171439377905325,7.838518004289675,12.970998964233171,22.357897970882753,37.43411381223639,51.364922076902026
2023-08-24,2023-09-07,14,4.43625,6.261236502823045,3.1306182514115237,DMLP,2023,Post-Crisis (2023–2025),test,4.074020651543183,5.171439377905325,7.838518004289675,12.970998964233171,22.357897970882753,37.43411381223639,51.364922076902026
2023-08-24,2023-09-23,30,1.5675,9.022430058250242,4.511215029125121,DMLP,2023,Post-Crisis (2023–2025),test,4.074020651543183,5.171439377905325,7.838518004289675,12.970998964233171,22.357897970882753,37.43411381223639,51.364922076902026
2023-08-24,2023-10-23,60,91.63375,66.41284319386172,33.20642159693086,DMLP,2023,Post-Crisis (2023–2025),test,4.074020651543183,5.171439377905325,7.838518004289675,12.970998964233171,22.357897970882753,37.43411381223639,51.364922076902026
2023-08-24,2023-11-22,90,82.13708333333334,57.10802837904691,28.55401418952345,DMLP,2023,Post-Crisis (2023–2025),test,4.074020651543183,5.171439377905325,7.838518004289675,12.970998964233171,22.357897970882753,37.43411381223639,51.364922076902026
2023-08-24,2024-02-20,180,58.744166666666665,34.580427425324416,17.2902137126622,DMLP,2024,Post-Crisis (2023–2025),test,4.074020651543183,5.171439377905325,7.838518004289675,12.970998964233171,22.357897970882753,37.43411381223639,51.364922076902026
2023-08-24,2024-08-18,360,9.661666666666669,3.1480091480290024,1.5740045740145014,DMLP,2024,Post-Crisis (2023–2025),test,4.074020651543183,5.171439377905325,7.838518004289675,12.970998964233171,22.357897970882753,37.43411381223639,51.364922076902026
2023-09-23,2023-09-24,1,1.3891666666666664,3.759544196148971,1.8797720980744863,DMLP,2023,Post-Crisis (2023–2025),test,1.5430143413454591,2.2457212040721193,3.6930587047467314,6.339889105526163,11.364532566611869,19.938830742398885,28.26067965167191
2023-09-23,2023-09-30,7,-1.0370833333333334,6.140763120653858,3.0703815603269287,DMLP,2023,Post-Crisis (2023–2025),test,1.5430143413454591,2.2457212040721193,3.6930587047467314,6.339889105526163,11.364532566611869,19.938830742398885,28.26067965167191
2023-09-23,2023-10-07,14,0.7708333333333334,4.345955035645619,2.172977517822809,DMLP,2023,Post-Crisis (2023–2025),test,1.5430143413454591,2.2457212040721193,3.6930587047467314,6.339889105526163,11.364532566611869,19.938830742398885,28.26067965167191
2023-09-23,2023-10-23,30,91.63375,78.31224207243736,39.15612103621868,DMLP,2023,Post-Crisis (2023–2025),test,1.5430143413454591,2.2457212040721193,3.6930587047467314,6.339889105526163,11.364532566611869,19.938830742398885,28.26067965167191
2023-09-23,2023-11-22,60,82.13708333333334,68.8155754057707,34.40778770288535,DMLP,2023,Post-Crisis (2023–2025),test,1.5430143413454591,2.2457212040721193,3.6930587047467314,6.339889105526163,11.364532566611869,19.938830742398885,28.26067965167191
2023-09-23,2023-12-22,90,43.50958333333333,30.425602574459386,15.212801287229697,DMLP,2023,Post-Crisis (2023–2025),test,1.5430143413454591,2.2457212040721193,3.6930587047467314,6.339889105526163,11.364532566611869,19.938830742398885,28.26067965167191
2023-09-23,2024-03-21,180,71.71583333333334,58.39432540577071,29.197162702885347,DMLP,2024,Post-Crisis (2023–2025),test,1.5430143413454591,2.2457212040721193,3.6930587047467314,6.339889105526163,11.364532566611869,19.938830742398885,28.26067965167191
2023-09-23,2024-09-17,360,29.52333333333333,17.1361621941648,8.5680810970824,DMLP,2024,Post-Crisis (2023–2025),test,1.5430143413454591,2.2457212040721193,3.6930587047467314,6.339889105526163,11.364532566611869,19.938830742398885,28.26067965167191
2023-10-23,2023-10-24,1,60.86541666666667,17.4140442698328,8.707022134916402,DMLP,2023,Post-Crisis (2023–2025),test,12.79606752837833,15.369462683476941,21.31368460047265,31.551188861817984,47.898283385369616,70.88287133991697,90.11524188418826
2023-10-23,2023-10-30,7,66.01541666666667,21.2251092156312,10.612554607815596,DMLP,2023,Post-Crisis (2023–2025),test,12.79606752837833,15.369462683476941,21.31368460047265,31.551188861817984,47.898283385369616,70.88287133991697,90.11524188418826
2023-10-23,2023-11-06,14,73.41416666666667,27.130738801158806,13.565369400579398,DMLP,2023,Post-Crisis (2023–2025),test,12.79606752837833,15.369462683476941,21.31368460047265,31.551188861817984,47.898283385369616,70.88287133991697,90.11524188418826
2023-10-23,2023-11-22,30,82.13708333333334,34.57642935681152,17.288214678405772,DMLP,2023,Post-Crisis (2023–2025),test,12.79606752837833,15.369462683476941,21.31368460047265,31.551188861817984,47.898283385369616,70.88287133991697,90.11524188418826
2023-10-23,2023-12-22,60,43.50958333333333,7.390044895762555,3.6950224478812785,DMLP,2023,Post-Crisis (2023–2025),test,12.79606752837833,15.369462683476941,21.31368460047265,31.551188861817984,47.898283385369616,70.88287133991697,90.11524188418826
2023-10-23,2024-01-21,90,56.120000000000005,14.175096321165734,7.087548160582871,DMLP,2024,Post-Crisis (2023–2025),test,12.79606752837833,15.369462683476941,21.31368460047265,31.551188861817984,47.898283385369616,70.88287133991697,90.11524188418826
2023-10-23,2024-04-20,180,54.40958333333333,13.084248661723393,6.542124330861698,DMLP,2024,Post-Crisis (2023–2025),test,12.79606752837833,15.369462683476941,21.31368460047265,31.551188861817984,47.898283385369616,70.88287133991697,90.11524188418826
2023-10-23,2024-10-17,360,33.3675,4.852470625806617,2.4262353129033083,DMLP,2024,Post-Crisis (2023–2025),test,12.79606752837833,15.369462683476941,21.31368460047265,31.551188861817984,47.898283385369616,70.88287133991697,90.11524188418826
2023-11-22,2023-11-23,1,61.44416666666667,31.901817740792833,15.950908870396416,DMLP,2023,Post-Crisis (2023–2025),test,-0.2770796737700634,0.8156008069445212,2.8221181733319707,9.090570196863304,32.71761094049762,108.24092593531944,223.08084504479552
2023-11-22,2023-11-29,7,140.32958333333332,93.96970870012792,46.984854350063955,DMLP,2023,Post-Crisis (2023–2025),test,-0.2770796737700634,0.8156008069445212,2.8221181733319707,9.090570196863304,32.71761094049762,108.24092593531944,223.08084504479552
2023-11-22,2023-12-06,14,130.20416666666668,85.44099369349308,42.72049684674654,DMLP,2023,Post-Crisis (2023–2025),test,-0.2770796737700634,0.8156008069445212,2.8221181733319707,9.090570196863304,32.71761094049762,108.24092593531944,223.08084504479552
2023-11-22,2023-12-22,30,43.50958333333333,20.35008196804055,10.175040984020278,DMLP,2023,Post-Crisis (2023–2025),test,-0.2770796737700634,0.8156008069445212,2.8221181733319707,9.090570196863304,32.71761094049762,108.24092593531944,223.08084504479552
2023-11-22,2024-01-21,60,56.120000000000005,28.305883103256917,14.15294155162846,DMLP,2024,Post-Crisis (2023–2025),test,-0.2770796737700634,0.8156008069445212,2.8221181733319707,9.090570196863304,32.71761094049762,108.24092593531944,223.08084504479552
2023-11-22,2024-02-20,90,58.744166666666665,30.071716340322293,15.03585817016115,DMLP,2024,Post-Crisis (2023–2025),test,-0.2770796737700634,0.8156008069445212,2.8221181733319707,9.090570196863304,32.71761094049762,108.24092593531944,223.08084504479552
2023-11-22,2024-05-20,180,24.7675,10.730270926507284,5.365135463253642,DMLP,2024,Post-Crisis (2023–2025),test,-0.2770796737700634,0.8156008069445212,2.8221181733319707,9.090570196863304,32.71761094049762,108.24092593531944,223.08084504479552
2023-11-22,2024-11-16,360,37.6425,16.988081612260686,8.494040806130345,DMLP,2024,Post-Crisis (2023–2025),test,-0.2770796737700634,0.8156008069445212,2.8221181733319707,9.090570196863304,32.71761094049762,108.24092593531944,223.08084504479552
2023-12-22,2023-12-23,1,39.38916666666667,20.901834602317034,10.450917301158514,DMLP,2023,Post-Crisis (2023–2025),test,-1.4680629438283286,-0.331220554258167,1.059608072147645,5.1010215970708455,22.865287815443015,89.16963003573449,201.74266958824055
2023-12-22,2023-12-29,7,56.83125,32.95070293190921,16.4753514659546,DMLP,2023,Post-Crisis (2023–2025),test,-1.4680629438283286,-0.331220554258167,1.059608072147645,5.1010215970708455,22.865287815443015,89.16963003573449,201.74266958824055
2023-12-22,2024-01-05,14,193.90916666666664,148.7335884833142,74.36679424165712,DMLP,2024,Post-Crisis (2023–2025),test,-1.4680629438283286,-0.331220554258167,1.059608072147645,5.1010215970708455,22.865287815443015,89.16963003573449,201.74266958824055
2023-12-22,2024-01-21,30,56.120000000000005,32.43910601864372,16.21955300932186,DMLP,2024,Post-Crisis (2023–2025),test,-1.4680629438283286,-0.331220554258167,1.059608072147645,5.1010215970708455,22.865287815443015,89.16963003573449,201.74266958824055
2023-12-22,2024-02-20,60,58.744166666666665,34.36123744369372,17.18061872184686,DMLP,2024,Post-Crisis (2023–2025),test,-1.4680629438283286,-0.331220554258167,1.059608072147645,5.1010215970708455,22.865287815443015,89.16963003573449,201.74266958824055
2023-12-22,2024-03-21,90,71.71583333333334,44.13428640720558,22.067143203602793,DMLP,2024,Post-Crisis (2023–2025),test,-1.4680629438283286,-0.331220554258167,1.059608072147645,5.1010215970708455,22.865287815443015,89.16963003573449,201.74266958824055
2023-12-22,2024-06-19,180,43.71208333333333,23.7591600160035,11.879580008001751,DMLP,2024,Post-Crisis (2023–2025),test,-1.4680629438283286,-0.331220554258167,1.059608072147645,5.1010215970708455,22.865287815443015,89.16963003573449,201.74266958824055
2023-12-22,2024-12-16,360,21.228333333333335,10.427608908345508,5.213804454172754,DMLP,2024,Post-Crisis (2023–2025),test,-1.4680629438283286,-0.331220554258167,1.059608072147645,5.1010215970708455,22.865287815443015,89.16963003573449,201.74266958824055
2024-01-21,2024-01-22,1,53.865,22.826901780225544,11.413450890112772,DMLP,2024,Post-Crisis (2023–2025),test,4.33446964275737,6.578503488420148,14.628871041833941,40.34109946933401,118.78953031486736,320.8795780310529,583.9167279964938
2024-01-21,2024-01-28,7,54.553333333333335,22.93119470951847,11.465597354759232,DMLP,2024,Post-Crisis (2023–2025),test,4.33446964275737,6.578503488420148,14.628871041833941,40.34109946933401,118.78953031486736,320.8795780310529,583.9167279964938
2024-01-21,2024-02-04,14,31.255,22.354378880824708,11.177189440412354,DMLP,2024,Post-Crisis (2023–2025),test,4.33446964275737,6.578503488420148,14.628871041833941,40.34109946933401,118.78953031486736,320.8795780310529,583.9167279964938
2024-01-21,2024-02-20,30,58.744166666666665,23.65073639163223,11.825368195816115,DMLP,2024,Post-Crisis (2023–2025),test,4.33446964275737,6.578503488420148,14.628871041833941,40.34109946933401,118.78953031486736,320.8795780310529,583.9167279964938
2024-01-21,2024-03-21,60,71.71583333333334,26.756648152203216,13.378324076101606,DMLP,2024,Post-Crisis (2023–2025),test,4.33446964275737,6.578503488420148,14.628871041833941,40.34109946933401,118.78953031486736,320.8795780310529,583.9167279964938
2024-01-21,2024-04-20,90,54.40958333333333,22.90941440648817,11.454707203244082,DMLP,2024,Post-Crisis (2023–2025),test,4.33446964275737,6.578503488420148,14.628871041833941,40.34109946933401,118.78953031486736,320.8795780310529,583.9167279964938
2024-01-21,2024-07-19,180,25.42958333333333,23.418794358151324,11.709397179075662,DMLP,2024,Post-Crisis (2023–2025),test,4.33446964275737,6.578503488420148,14.628871041833941,40.34109946933401,118.78953031486736,320.8795780310529,583.9167279964938
2024-01-21,2025-01-15,360,75.97958333333334,28.037176745945047,14.018588372972527,DMLP,2025,Post-Crisis (2023–2025),holdout,4.33446964275737,6.578503488420148,14.628871041833941,40.34109946933401,118.78953031486736,320.8795780310529,583.9167279964938
2024-02-20,2024-02-21,1,50.342083333333335,9.51451284548871,4.757256422744356,DMLP,2024,Post-Crisis (2023–2025),test,33.170752035355264,38.24148271294171,48.73163834885131,64.200943355296,85.06931121971853,110.04102657806858,128.56417112474116
2024-02-20,2024-02-27,7,61.4975,6.5407113703110955,3.270355685155546,DMLP,2024,Post-Crisis (2023–2025),test,33.170752035355264,38.24148271294171,48.73163834885131,64.200943355296,85.06931121971853,110.04102657806858,128.56417112474116
2024-02-20,2024-03-05,14,62.36041666666667,6.480227535399577,3.2401137676997886,DMLP,2024,Post-Crisis (2023–2025),test,33.170752035355264,38.24148271294171,48.73163834885131,64.200943355296,85.06931121971853,110.04102657806858,128.56417112474116
